Age,Experience,Skill,RushFactor,WorkStart,WorkDuration,WorkEnd,HomeLat,HomeLng,WorkLat,WorkLng,Distance,RouteDistance,PreviousAccidents,Accidents
35,11.0,1.411,1.031,11,9,20,60.0093,30.4196,59.8882,30.3309,14346.740,36292.257,0,0
37,10.9,1.244,0.926,9,10,19,59.9505,30.4639,59.6857,30.4541,29453.272,85885.153,0,0
37,10.6,1.509,0.827,7,5,12,59.5611,30.1193,59.9225,30.2928,41346.132,93276.668,2,1
48,16.6,1.596,0.700,10,9,19,59.8780,30.4370,59.9399,30.2818,11052.104,27839.483,0,0
31,6.4,1.266,1.331,8,6,14,59.9263,30.3115,59.7176,30.4076,23817.334,60663.154,4,0
28,7.9,1.236,1.206,12,6,18,60.0001,30.2801,59.8831,29.8608,26734.113,135257.313,4,0
53,26.2,1.303,0.816,9,8,17,59.8439,30.2226,59.9134,30.3179,9378.008,21877.081,0,0
24,4.6,1.033,1.883,7,7,14,59.9449,30.2684,59.9869,30.3540,6666.420,17021.986,0,1
28,5.6,1.308,1.527,10,8,18,59.9273,30.4856,59.9098,30.4086,4712.788,20282.486,0,1
34,8.8,1.660,1.063,9,8,17,60.0297,30.3126,59.8839,30.3294,16230.896,42385.544,2,0
33,7.2,1.027,1.041,8,5,13,59.7208,30.0727,60.0663,30.3700,41843.559,130868.022,8,0
27,5.6,1.337,1.490,8,10,18,60.0111,30.2682,59.9893,30.2048,4283.418,13049.302,0,0
33,5.6,1.169,0.897,7,8,15,59.9381,31.0393,59.9867,30.2160,46143.420,126910.750,0,1
19,0.5,0.383,1.947,10,11,21,59.9414,30.3510,59.5716,30.1377,42817.266,96197.306,17,2
48,17.3,1.222,0.774,9,6,15,59.8766,30.3351,59.8914,30.4363,5876.606,15537.122,0,0
69,26.2,1.595,0.702,10,9,19,59.8065,30.3799,59.7328,30.4174,8461.362,21570.927,0,0
50,23.1,1.419,0.923,11,5,16,59.9473,30.4862,59.9385,30.2323,14173.849,33405.208,0,0
66,24.7,1.734,0.628,11,7,18,60.0417,30.3828,60.0514,30.3373,2745.029,6714.266,0,0
47,11.4,1.859,0.710,10,9,19,60.0409,30.3791,60.0210,30.3145,4213.254,11515.514,0,0
31,9.9,1.459,1.269,14,9,23,59.8466,30.3360,59.9259,30.3034,8995.990,21470.174,0,0
34,4.4,0.981,0.905,9,11,20,59.9454,30.4127,59.9583,30.2981,6540.369,17023.802,0,0
43,13.6,1.442,0.847,7,9,16,59.8318,30.2172,59.8945,30.2532,7264.305,18724.701,0,0
28,5.0,0.965,1.354,10,7,17,59.8835,30.4624,59.8842,30.3278,7510.564,22021.376,0,1
67,22.5,1.711,0.626,9,8,17,60.0027,30.2826,59.9328,30.3481,8578.351,20901.781,1,0
65,19.6,1.568,0.813,8,8,16,59.7878,30.1454,60.0389,30.4288,32075.566,106154.115,1,0
31,11.3,1.284,1.376,11,11,22,60.0017,30.2863,60.0197,30.3161,2599.148,8497.911,0,0
51,18.1,1.422,0.769,12,10,22,59.9406,30.3810,59.9389,30.2835,5431.922,13579.343,0,0
28,7.2,1.396,1.298,7,8,15,59.8504,30.3221,59.9594,30.3323,12130.763,28008.351,2,0
68,20.1,1.555,0.614,9,4,13,59.8590,30.1994,60.0400,30.3248,21301.676,52478.678,1,0
59,23.3,1.233,0.739,11,6,17,60.0414,30.7018,59.8526,30.3613,28291.307,77437.480,4,0
54,15.6,1.288,0.898,9,8,17,59.6191,30.3808,59.9346,30.3642,35095.304,78918.569,0,0
26,4.3,0.966,1.272,10,8,18,59.9870,30.2132,59.9345,30.3640,10221.428,25924.035,0,1
34,5.1,1.029,1.207,11,11,22,59.9389,30.2470,60.0552,30.3640,14472.212,36414.758,1,0
32,8.2,1.460,1.139,8,8,16,59.9107,31.0701,60.0420,30.3193,44250.350,123487.463,3,0
27,4.4,0.636,1.543,10,11,21,59.9366,30.3825,60.0013,30.3302,7753.926,19351.671,1,2
49,11.9,1.341,0.728,9,9,18,59.9344,30.3569,60.0552,30.3597,13436.420,32244.949,4,1
33,7.2,1.521,1.009,11,11,22,59.9843,30.4087,59.9417,30.2814,8525.296,21824.054,0,0
31,8.6,1.300,1.073,10,7,17,59.9333,30.3642,59.9593,30.3062,4337.442,11023.459,2,0
33,9.0,1.604,1.012,17,6,23,60.0585,30.4763,60.0397,30.4058,4434.462,12819.310,0,0
22,2.1,0.730,1.523,8,6,14,59.6817,30.4378,59.8706,30.3798,21247.751,49966.708,1,2
44,19.7,1.681,0.936,9,12,21,59.8485,30.3795,59.9333,30.3614,9477.314,24016.977,0,0
68,24.8,1.163,0.740,11,11,22,59.7225,30.3991,60.0609,30.3623,37685.136,102061.811,3,0
46,10.9,1.669,0.908,10,11,21,59.8338,30.3881,59.9360,30.4336,11640.726,33138.438,0,0
26,4.3,1.015,1.251,11,7,18,59.9680,30.3390,59.8695,30.2700,11605.498,28028.068,1,0
29,6.2,0.867,1.110,11,11,22,59.9852,30.2199,59.9853,30.2647,2492.910,6160.829,0,0
48,17.3,1.624,0.977,8,12,20,60.0344,30.3485,59.9337,30.3005,11507.252,29039.967,1,0
85,19.9,1.356,0.523,9,6,15,59.6791,30.4615,59.9339,30.2978,29769.869,75577.406,1,0
32,5.9,0.848,1.264,9,9,18,59.8924,30.2754,59.8870,30.3628,4908.731,18910.425,1,0
59,20.3,1.697,0.700,9,9,18,59.9673,30.4269,59.8722,30.3129,12335.966,29796.184,0,0
31,10.4,1.185,1.053,10,10,20,59.8642,30.3182,60.0151,30.3307,16792.239,37451.007,3,0
41,8.7,1.097,0.783,9,8,17,59.8381,30.3920,59.8411,30.3250,3761.918,10039.484,1,0
34,16.2,1.389,0.910,11,6,17,59.8763,30.3247,59.9310,30.4656,9934.903,29396.952,2,0
30,7.7,1.252,1.191,8,6,14,60.1941,29.6970,60.0529,30.4522,44679.313,115024.731,0,1
18,0.5,0.327,2.033,8,9,17,59.9376,30.4945,59.9601,30.3323,9370.239,24068.510,6,0
22,2.0,0.597,1.793,9,10,19,59.9762,30.3972,59.9611,30.2886,6276.956,15997.174,4,2
45,13.3,1.304,0.915,10,6,16,60.0041,30.3355,59.9277,30.4113,9487.233,23982.524,1,0
18,0.5,0.447,2.029,9,10,19,60.0003,30.3483,60.0167,30.3311,2066.383,6088.078,3,0
41,15.5,1.388,0.873,9,5,14,60.0025,30.2132,59.9886,30.2974,4927.421,13325.021,0,0
54,16.9,1.778,0.680,11,8,19,59.9266,30.3125,59.9311,30.3528,2300.902,6117.075,0,0
44,11.4,1.519,0.819,10,9,19,59.9728,30.3927,59.8663,30.4245,11977.187,31181.140,1,0
39,6.5,0.686,0.905,13,9,22,59.9571,30.2951,59.9168,29.7625,30009.430,113065.069,5,1
20,1.3,0.659,1.961,10,8,18,59.8820,30.4636,59.9509,30.4263,7937.074,19294.765,1,0
46,18.5,1.375,0.973,8,5,13,59.8558,30.1910,59.8427,30.1572,2388.130,7318.068,0,0
44,16.9,1.588,0.777,11,9,20,59.8612,30.3446,59.9302,30.3559,7696.366,19139.101,0,0
22,3.4,1.017,1.592,10,7,17,59.9137,30.3071,59.8374,30.3347,8622.113,19621.210,0,1
58,15.6,1.932,0.694,8,6,14,60.0324,30.3444,59.9248,30.3825,12143.157,30527.106,1,0
66,16.0,1.625,0.601,9,10,19,60.1975,29.6173,60.0780,30.3342,41858.183,109636.764,1,0
51,17.2,1.002,0.870,11,7,18,59.9669,30.3965,59.9328,30.2982,6658.955,17077.772,0,0
39,11.3,1.284,1.004,7,8,15,59.9151,30.4664,59.9471,30.3559,7107.080,18730.720,2,0
59,24.1,1.324,0.916,16,11,3,59.9388,30.2551,59.8877,30.4209,10848.823,28221.637,1,0
23,2.1,0.694,1.515,10,8,18,59.9445,30.2199,59.9396,30.2778,3268.754,9085.760,1,0
37,9.3,1.424,1.002,10,7,17,59.7449,30.4626,59.9239,30.2977,21931.402,63267.822,1,1
37,5.2,1.058,0.971,9,8,17,59.9360,30.2685,59.9387,30.2423,1491.417,4203.195,0,0
47,18.5,1.533,0.847,12,10,22,59.8582,30.1931,59.8437,30.2461,3368.960,7925.942,0,0
40,7.7,0.859,0.921,10,9,19,59.9569,30.4223,60.0157,30.3942,6718.950,17283.845,0,0
48,13.0,1.614,0.717,8,6,14,59.8694,29.9069,59.9293,30.3782,27115.201,88391.347,4,0
26,3.7,0.966,1.497,9,11,20,59.9907,30.2841,59.8967,30.4173,12816.670,35335.035,3,0
29,5.6,0.744,1.312,9,11,20,59.9144,30.2998,59.9307,30.4514,8637.916,23313.312,1,0
68,25.1,1.292,0.667,10,9,19,59.8523,30.2734,60.0663,30.3716,24409.342,101483.206,2,1
32,8.6,1.563,1.206,19,10,5,59.8680,30.3136,59.9606,30.2913,10377.851,24356.996,0,0
23,2.6,0.861,1.645,11,9,20,59.8893,30.4892,59.9534,30.4141,8259.224,21211.452,1,0
58,12.0,1.496,0.677,9,11,20,59.9587,30.4256,59.9381,30.2833,8245.820,19565.623,0,0
45,13.5,1.514,0.744,10,11,21,59.9461,30.2183,59.8557,30.2119,10064.624,34239.693,0,0
47,11.0,1.564,0.838,11,8,19,59.8327,30.1622,59.9362,30.2829,13340.685,32704.463,1,0
89,19.3,1.635,0.428,8,11,19,59.8319,30.3888,59.8771,30.4410,5806.501,15432.863,0,0
53,20.4,1.715,0.810,7,9,16,59.9410,30.2814,60.0305,30.4218,12654.140,31453.015,0,0
40,10.2,1.333,0.875,7,8,15,59.9972,29.7614,59.9309,30.3564,33926.541,100978.067,0,0
37,11.9,1.811,1.050,10,8,18,59.9322,30.4041,59.8794,30.3276,7263.503,21223.653,1,0
52,14.1,1.769,0.814,8,5,13,59.9953,29.7799,59.9634,30.3804,33590.816,101376.875,1,0
35,9.1,1.343,0.947,8,12,20,59.8644,30.4591,59.9588,30.3616,11823.931,29704.466,0,0
43,21.0,1.414,0.908,10,6,16,59.8490,30.2144,59.9992,30.2912,17248.814,42932.922,0,2
43,12.8,1.459,0.941,10,8,18,59.9314,30.6478,60.0342,30.2621,24306.787,61346.858,3,1
75,28.4,1.047,0.590,9,11,20,59.8522,30.2641,60.0630,30.3288,23711.795,55611.507,0,0
63,20.6,1.164,0.727,12,4,16,59.8483,30.3599,59.8740,30.4483,5701.263,13468.353,0,0
28,8.4,1.459,1.494,9,7,16,60.0389,30.3322,59.8291,30.1712,24992.646,58896.580,3,1
56,19.4,1.457,0.706,9,9,18,59.9363,30.4876,59.9503,30.3025,10426.759,25163.365,1,1
33,11.8,1.357,1.257,10,5,15,60.0453,30.3869,59.8987,30.4209,16411.547,53425.538,3,0
25,3.6,0.901,1.656,11,9,20,59.9504,30.2513,59.9336,30.3534,5984.476,13988.895,2,0
65,20.7,1.373,0.712,9,11,20,60.0788,30.2769,60.0446,30.3392,5137.708,12000.492,0,0
38,8.1,1.046,0.932,9,10,19,59.8749,30.3939,60.0442,30.3229,19241.857,45092.360,2,1
39,4.9,0.749,1.062,12,8,20,60.0479,30.3229,59.8886,30.3825,18018.996,43975.802,3,0
35,11.4,1.331,1.086,13,9,22,59.6957,30.7841,59.9317,30.3612,35327.966,80201.881,2,0
22,1.9,0.768,1.851,8,9,17,60.0125,30.2669,59.9391,30.2799,8197.873,23038.516,1,0
65,25.2,1.333,0.649,13,8,21,59.9207,30.2787,59.9578,30.3713,6603.128,16001.661,0,0
25,3.8,0.975,1.623,10,10,20,60.0157,30.4245,59.9416,30.3022,10685.581,28195.277,2,0
63,23.0,1.581,0.727,9,9,18,60.0397,30.3456,59.8528,30.3148,20856.404,47311.640,2,0
54,26.7,1.423,0.779,9,9,18,59.7258,30.4208,59.9324,30.3106,23779.202,61512.199,4,1
42,12.6,1.175,0.952,9,9,18,59.9103,30.3091,60.0045,30.3639,10901.953,25918.850,1,1
23,2.8,0.946,1.878,8,10,18,59.7043,30.0154,59.9993,30.2996,36440.116,86644.362,5,3
43,6.2,1.160,0.834,8,9,17,60.1008,30.1989,60.0941,29.9702,12697.458,46445.120,0,0
32,9.1,1.357,1.158,9,7,16,59.6777,29.8560,59.9104,30.4400,41668.303,106837.452,2,2
24,1.9,0.540,1.600,12,6,18,60.0072,30.3516,59.8544,30.3137,17118.191,38602.785,2,0
52,19.6,1.241,0.882,15,7,22,59.7402,30.5613,60.0540,30.4514,35436.995,92623.492,6,0
37,8.7,1.389,0.950,9,5,14,59.9997,30.2344,59.9526,30.2975,6307.422,19438.495,0,0
46,15.4,1.737,0.810,9,9,18,60.0545,30.3642,60.0023,30.2961,6934.315,18867.189,0,0
89,32.7,1.207,0.498,8,7,15,59.8561,30.3719,59.8499,30.3432,1747.221,5053.227,0,0
64,17.0,1.324,0.635,7,7,14,59.9131,30.3006,59.9681,30.3390,6474.357,16046.727,1,0
35,12.1,1.415,1.060,7,7,14,59.8363,30.2474,60.0397,30.3186,22970.419,58505.432,2,0
76,14.1,1.493,0.650,9,8,17,59.8367,30.2234,60.0513,30.3359,24672.222,103973.766,1,1
48,13.6,1.761,0.687,10,8,18,59.9966,30.3823,60.0009,30.3348,2682.303,6509.853,0,0
79,26.7,1.417,0.575,10,9,19,59.9981,30.3493,60.0356,30.3778,4460.122,13045.164,0,0
40,13.7,1.403,0.909,12,7,19,59.9225,30.3015,60.1071,30.4962,23196.747,56396.126,2,0
40,10.1,1.515,0.928,9,11,20,59.9910,29.7538,60.0156,30.3944,35715.967,101014.364,2,2
30,5.5,1.042,1.254,9,4,13,60.1894,29.7286,60.0495,30.3344,36986.789,98875.483,2,2
36,10.0,1.757,0.926,10,6,16,60.0182,30.2422,59.9315,30.3579,11595.716,27722.691,0,0
48,20.1,1.454,0.919,7,6,13,60.0305,30.4109,59.9278,30.3081,12767.321,30741.907,0,0
30,7.0,1.289,1.319,19,7,2,59.9638,30.3254,59.8434,30.2510,14019.857,36842.095,2,1
57,13.2,1.487,0.663,9,10,19,59.8347,30.2043,59.9425,30.3818,15545.892,34890.326,1,0
63,17.6,1.288,0.674,11,10,21,60.0554,30.3678,59.8863,30.3263,18940.533,44231.760,0,0
40,17.1,1.584,0.875,9,10,19,59.8318,30.5120,59.7025,29.9506,34559.512,89506.636,1,0
53,15.2,1.308,0.808,7,8,15,59.8810,29.8616,59.9335,30.3078,25559.087,94621.967,5,0
53,14.5,1.187,0.597,8,10,18,59.5650,30.1224,59.9995,29.7670,52248.804,157038.697,4,1
43,11.0,1.435,0.904,9,12,21,60.0033,30.2408,60.0531,30.3393,7778.262,22003.750,2,0
29,11.6,1.585,1.314,10,11,21,59.9403,30.3462,59.9383,30.2801,3689.085,10006.335,0,0
39,12.8,1.683,0.923,8,9,17,59.8719,30.2692,59.9415,30.3150,8147.406,19532.760,1,0
42,12.9,1.407,0.893,9,9,18,60.0087,30.4122,59.9314,30.3551,9164.656,24143.979,1,0
36,5.2,1.291,0.913,8,6,14,59.9420,30.3813,59.8952,30.3226,6142.274,14075.559,0,0
21,0.7,0.556,1.725,11,7,18,59.9332,30.3520,60.0071,30.3564,8220.397,20256.874,3,4
61,19.3,1.326,0.566,16,8,0,60.0305,30.4205,59.8465,30.4874,20794.450,60502.126,1,0
18,0.6,0.468,1.937,9,7,16,59.8536,30.3115,59.9605,30.3205,11907.324,28971.305,3,1
39,11.8,1.641,0.776,9,5,14,59.8513,30.3331,60.1082,30.4964,29978.828,90445.594,2,0
29,7.0,1.319,1.017,8,9,17,60.0096,30.2915,60.0143,30.3222,1784.005,6452.750,1,0
43,16.0,1.587,0.824,9,10,19,59.9728,30.2744,60.0396,30.3281,8001.531,21842.427,1,0
38,10.4,1.286,0.900,15,8,23,59.8639,30.3228,59.9493,30.3023,9562.252,21211.606,1,0
29,9.2,1.059,0.897,11,11,22,59.9683,30.2742,59.8649,30.3230,11820.755,26802.795,0,0
30,8.5,1.129,0.967,10,8,18,59.8774,30.3163,59.9951,30.3265,13096.204,30019.841,2,0
29,10.3,1.431,1.177,10,11,21,60.0243,30.3726,60.0334,30.4205,2847.025,8255.122,1,0
49,20.2,1.520,0.826,9,7,16,60.0087,29.7181,59.9875,30.3584,35680.761,90331.279,3,1
65,21.5,1.954,0.502,9,9,18,59.9877,30.4192,59.9329,30.3496,7216.875,18213.199,0,0
37,12.0,1.336,1.000,19,11,6,59.9141,30.3152,59.9307,30.3515,2743.768,6910.863,0,0
50,12.7,1.569,0.838,11,7,18,60.0449,30.4028,60.0000,30.2558,9576.225,21842.386,0,0
76,26.9,1.346,0.595,7,6,13,59.7319,30.3526,59.9126,30.3111,20220.851,54376.337,0,0
19,1.4,0.643,1.898,9,5,14,60.0080,30.2018,59.9678,30.3876,11262.349,27430.307,2,0
27,6.8,1.297,1.159,9,9,18,59.8332,30.4038,60.0007,30.2563,20363.250,48965.234,1,1
26,5.0,1.124,1.486,14,7,21,59.8664,30.4480,60.0912,30.3783,25298.187,75399.635,4,1
40,13.9,1.376,0.973,10,8,18,60.0140,30.3726,59.9987,30.2982,4474.213,11558.391,0,0
57,13.2,1.248,0.695,7,6,13,59.9521,30.2244,60.0076,30.3257,8358.460,25874.545,0,0
49,22.5,1.690,0.668,11,8,19,59.9941,29.7565,59.9411,30.3489,33488.457,98878.670,2,0
64,28.8,1.637,0.693,15,7,22,59.9686,30.3396,59.9451,30.4107,4742.588,14010.199,0,0
44,8.5,1.503,0.843,11,4,15,59.9033,30.4811,60.0925,30.3788,21798.743,67273.930,1,1
27,5.9,1.018,1.329,11,8,19,59.9316,30.6221,59.8901,30.2596,20727.135,50006.971,1,0
52,17.5,1.521,0.732,14,9,23,60.2582,29.5922,60.0393,30.3736,49630.844,131146.654,0,0
54,19.3,1.449,0.975,10,11,21,59.8324,30.5155,59.9449,30.4397,13210.669,47743.352,0,1
72,19.2,1.459,0.543,8,7,15,59.8648,30.3809,59.9466,30.2711,10962.108,27828.295,0,0
41,10.5,1.440,0.985,7,6,13,59.6635,30.5300,59.9902,30.4303,36754.524,105884.829,1,0
31,6.0,1.014,1.351,16,12,4,59.9011,30.4921,59.9038,30.2751,12103.516,33344.560,2,1
26,6.8,1.219,1.601,8,10,18,60.0410,30.6442,60.0369,30.4105,12986.757,47947.483,0,0
41,13.5,1.809,0.839,11,6,17,59.9340,30.3601,60.0622,30.3270,14372.529,32484.163,0,0
23,2.8,0.712,1.401,9,8,17,60.1474,30.2624,59.9336,30.2987,23854.478,64707.494,7,1
42,13.8,1.808,0.933,7,10,17,59.8722,29.9157,60.0032,30.3426,27885.367,104303.051,1,0
54,27.3,1.220,0.810,13,10,23,59.7244,30.4004,59.8777,29.9153,32039.809,75742.091,0,0
24,3.8,0.948,1.599,8,8,16,59.9556,30.3344,60.0428,30.3233,9717.935,20757.971,1,1
46,20.0,1.600,0.979,10,9,19,59.8952,30.4656,59.9049,30.4780,1279.520,3540.758,0,0
32,9.4,1.206,1.194,10,8,18,59.9189,30.4844,59.9388,30.3765,6406.573,18583.786,0,0
26,5.4,1.104,1.435,13,9,22,59.9766,30.2897,59.9342,30.2517,5165.871,15507.860,0,0
42,13.6,1.704,0.854,7,8,15,60.0422,30.3577,59.9694,30.4364,9199.435,24226.811,0,0
63,24.5,1.442,0.686,9,7,16,60.0469,30.3684,60.0180,30.3136,4422.695,12044.729,0,0
22,3.4,0.771,1.741,9,12,21,59.9499,30.2538,59.9373,30.2889,2405.569,6747.606,0,0
19,0.2,0.523,1.937,14,8,22,59.9138,30.4922,60.0683,30.3715,18450.854,53251.075,6,0
31,3.7,0.604,1.177,9,9,18,59.8702,30.3168,60.0519,30.3548,20313.248,46568.931,4,1
43,16.0,1.234,1.013,9,9,18,60.0191,30.3272,59.9348,30.3619,9565.469,22239.810,0,0
30,7.4,1.278,1.149,8,8,16,59.9915,29.7578,60.0406,30.4164,37002.908,103015.049,4,0
40,12.5,1.255,1.142,11,9,20,59.9627,30.4098,59.9192,30.4851,6391.580,17218.475,1,1
47,14.9,1.650,0.785,9,10,19,60.0625,30.3083,59.9638,30.4525,13584.916,38692.476,0,0
41,4.6,1.094,0.981,9,6,15,59.9108,30.4950,60.0514,30.4444,15885.225,44107.092,3,0
43,13.1,1.330,0.716,9,12,21,59.9036,30.6802,60.0105,30.3273,22960.944,56963.016,1,1
37,12.7,1.546,0.858,11,9,20,60.0219,30.2488,59.9655,30.3427,8161.745,19854.810,0,0
37,10.0,1.413,1.055,9,7,16,59.8608,30.1961,59.9439,30.2832,10446.278,27495.895,0,1
38,11.6,1.620,1.071,10,9,19,59.9258,30.4224,59.9427,30.2779,8267.766,19221.913,0,0
24,3.9,0.796,1.755,10,7,17,59.9129,30.4900,59.9339,30.2941,11161.953,27254.671,9,1
35,6.4,1.265,1.046,8,9,17,59.9854,30.2003,60.0115,30.3225,7387.463,20008.453,0,0
33,9.9,1.438,1.110,11,10,21,59.7337,30.6109,59.9527,30.4184,26622.992,82697.886,1,1
49,19.7,1.520,0.807,12,5,17,59.9631,30.2916,59.9365,30.3652,5048.481,13755.735,0,0
40,14.2,1.534,1.000,11,5,16,59.9580,30.3129,59.9133,30.4765,10386.045,26351.113,1,0
31,7.4,1.041,1.316,9,8,17,60.0362,30.3887,59.8408,30.2485,23084.120,94933.779,1,1
62,13.7,1.539,0.748,8,9,17,59.7231,30.5667,59.9330,30.3495,26309.375,62177.739,0,0
43,14.0,1.406,0.732,10,9,19,60.0428,30.3642,59.7211,30.2612,36221.588,112056.317,0,0
38,16.4,1.438,0.959,11,7,18,59.9006,30.4235,60.0158,30.3144,14173.239,32753.063,0,1
58,25.5,1.333,0.681,9,6,15,60.0333,30.4114,59.9883,30.3071,7662.895,17515.058,0,0
43,5.3,0.943,0.875,10,9,19,59.8687,30.4412,59.8965,30.4181,3345.697,7317.864,0,0
33,12.8,1.392,1.132,10,6,16,59.8272,30.4079,59.9243,30.3587,11136.627,25365.962,0,0
44,11.2,1.657,0.787,10,12,22,60.0075,30.2798,59.9332,30.3496,9125.369,21053.388,0,0
31,8.4,1.266,1.170,7,6,13,59.9547,30.2256,59.9423,30.2807,3359.976,9659.668,0,0
31,5.6,1.215,1.332,8,10,18,59.8786,30.4265,59.6208,30.3949,28713.580,76834.384,2,0
70,21.8,1.707,0.771,19,8,3,59.8456,30.2630,59.9518,30.3043,12031.102,28572.115,0,0
45,15.9,1.475,0.816,10,8,18,60.1391,30.2174,59.9497,30.3743,22798.447,50179.000,0,2
40,10.0,1.482,0.906,8,7,15,60.0033,30.3310,59.9362,30.3383,7468.369,17249.714,0,0
35,11.0,1.474,0.910,9,12,21,59.6835,30.4585,60.0076,30.3414,36632.639,109650.512,4,1
62,21.7,1.859,0.668,13,10,23,59.9513,30.3017,59.9671,30.3917,5309.725,14205.453,0,0
32,6.8,1.243,1.058,10,5,15,59.7852,30.1447,59.7026,29.9502,14253.376,33236.973,2,0
40,8.0,1.599,0.860,9,9,18,59.9764,30.2896,59.9467,30.3823,6133.003,17251.732,0,0
23,2.9,0.653,1.785,7,4,11,59.8772,30.3260,59.9327,30.3483,6297.034,15000.410,0,0
55,15.5,1.332,0.645,9,7,16,59.8754,30.9919,59.9344,30.3473,36530.408,92194.963,3,0
35,9.7,1.411,1.012,8,7,15,59.9382,30.2448,59.9241,30.4187,9814.240,23313.762,0,0
46,16.4,1.197,0.839,8,6,14,59.9310,30.3181,60.0500,30.3538,13385.428,32544.572,1,0
44,16.6,1.224,0.858,7,6,13,59.9982,30.1407,59.9677,30.4055,15112.360,36435.132,1,0
30,8.1,1.021,1.436,10,7,17,59.9379,30.3488,59.9121,30.5058,9203.729,23468.086,2,0
58,14.0,1.563,0.730,8,7,15,59.8541,30.2973,60.0077,30.3463,17291.638,42247.715,0,0
24,3.3,0.911,1.634,11,9,20,60.0038,30.3612,60.0050,30.3892,1562.165,4507.083,0,0
40,12.0,1.170,0.909,11,8,19,59.8506,30.3778,59.9965,30.3291,16451.151,37234.920,1,0
49,18.1,1.478,0.893,10,7,17,59.8762,29.8995,59.8972,30.4171,28967.373,98583.929,2,1
41,17.9,1.285,0.972,15,7,22,60.2661,29.6546,59.9986,30.3409,48262.314,129120.494,2,0
24,3.8,0.784,1.800,9,6,15,59.8366,30.3863,60.0077,30.3488,19132.022,44768.446,5,4
38,15.2,1.381,0.874,8,8,16,60.0110,29.7245,59.8642,30.3192,36932.437,125171.568,2,0
52,15.2,1.192,0.684,10,8,18,59.9900,30.1649,59.9279,30.3129,10752.643,31849.302,0,0
33,8.5,1.398,1.199,7,10,17,60.0005,30.3384,59.9416,30.2779,7358.718,19243.532,0,0
39,10.1,1.073,0.863,10,11,21,60.0340,30.3487,59.9402,30.2738,11234.208,29499.480,1,0
31,7.0,1.303,1.232,7,8,15,59.8383,30.3326,59.9449,30.3629,11967.237,26088.715,0,0
28,4.4,0.870,1.398,9,8,17,59.8555,30.3212,60.0536,30.3543,22097.265,50048.243,7,0
30,8.8,1.273,1.314,12,10,22,60.1225,30.1410,59.9366,30.2835,22140.110,64199.942,2,0
39,8.9,1.656,0.864,11,9,20,60.0098,30.0109,60.0375,30.3715,20270.134,72812.801,2,0
59,17.1,1.421,0.745,8,8,16,59.8488,30.2051,59.8484,30.3255,6724.962,15559.314,1,0
23,2.7,1.085,1.395,10,6,16,60.1925,29.7045,60.1115,30.4904,44415.951,109857.450,4,1
68,30.4,1.466,0.597,11,6,17,59.9344,30.6455,60.0553,30.3228,22422.778,60900.249,2,1
55,16.4,1.285,0.859,10,8,18,60.1940,29.5081,60.0105,30.3486,50852.723,118549.139,1,0
81,17.3,1.965,0.590,11,8,19,59.9013,30.3163,59.9277,30.2549,4510.611,16992.380,0,0
27,6.8,1.401,1.252,8,8,16,59.9051,30.2800,60.0090,30.2160,12093.359,36152.676,1,0
51,14.5,1.218,0.763,10,10,20,60.0097,30.2838,59.9870,30.2638,2757.542,8145.595,0,0
30,11.6,1.383,1.309,17,12,5,59.9131,30.3036,59.9509,30.3053,4198.226,10518.952,0,0
25,3.8,0.861,1.786,9,8,17,60.0062,30.4277,59.9320,30.4215,8253.541,20306.670,5,0
32,8.9,1.485,1.321,11,8,19,59.9101,30.3188,59.9879,30.2233,10161.734,28852.503,0,1
81,28.1,1.568,0.689,8,8,16,59.9154,30.4436,59.9675,30.2650,11511.216,30366.050,0,0
34,14.4,1.661,0.982,8,8,16,59.8538,30.3554,59.8660,30.3200,2403.670,7737.505,0,0
29,2.7,0.602,1.185,11,6,17,59.9117,30.3177,59.9082,30.2978,1172.515,3092.276,0,0
50,17.1,1.772,0.859,18,7,1,59.9118,30.3054,60.0353,30.3234,13763.081,31764.582,1,0
75,29.3,1.429,0.800,15,8,23,59.8830,29.9008,59.8506,30.3905,27573.166,77656.154,3,0
21,0.3,0.678,1.815,10,9,19,59.8302,30.1431,59.9297,30.2405,12323.509,42206.904,3,0
33,7.2,1.259,1.163,8,11,19,60.0053,30.2432,60.0035,30.3316,4919.139,11047.842,0,0
38,18.9,1.610,1.064,9,6,15,59.8801,30.9947,59.9458,30.3605,36103.195,92369.892,2,0
37,11.6,1.465,1.144,8,8,16,59.8545,30.2745,59.9901,30.4290,17360.127,43669.661,0,1
48,17.6,1.588,0.894,10,9,19,60.0267,30.4248,60.0693,30.3917,5078.579,16883.356,0,1
35,7.4,1.336,1.077,10,8,18,59.9325,30.4084,59.9492,30.3720,2749.510,8606.012,0,0
38,12.8,1.442,1.051,14,6,20,59.9131,30.4708,59.9866,30.3545,10425.565,26596.141,1,0
54,26.2,1.643,0.965,16,9,1,60.0060,30.2057,60.0138,30.3208,6453.405,17384.302,0,0
38,8.7,1.602,1.054,7,11,18,59.7474,30.5754,59.5972,30.1113,30953.186,86527.966,1,1
39,8.7,1.168,0.798,14,11,1,59.9103,30.4749,59.9267,30.3142,9138.316,22910.472,2,0
27,4.7,1.121,1.316,10,6,16,59.9502,30.4758,59.5713,30.1365,46217.443,114706.591,6,0
