Age,Experience,Skill,RushFactor,WorkStart,WorkDuration,WorkEnd,HomeLat,HomeLng,WorkLat,WorkLng,Distance,RouteDistance,PreviousAccidents,Accidents
48,20,1.087,0.548,9,9,18,60.1074,30.2826,60.0230,30.2890,9390.266,29506.165,0,1
41,14,0.633,1.018,8,5,13,59.8484,30.3384,59.8755,30.3201,3190.215,7808.830,0,1
58,34,1.401,0.998,8,7,15,59.9446,30.2673,59.9577,30.2989,2282.954,7541.649,1,0
34,9,1.074,0.834,8,9,17,59.7205,30.0716,59.7435,30.0888,2729.076,6397.933,0,0
63,39,0.995,0.842,10,9,19,59.8707,29.9167,59.9894,30.2876,24524.085,99874.567,7,1
52,34,1.323,0.874,7,10,17,60.0399,30.4178,60.0513,30.4439,1929.953,7506.085,1,1
27,5,0.629,1.570,9,8,17,59.9074,29.7716,59.9510,30.2188,25382.822,113372.065,8,2
41,15,1.325,0.946,13,7,20,59.9114,30.3295,59.9401,30.2786,4273.136,11667.640,0,1
36,12,1.225,1.260,7,7,14,59.9576,30.4340,60.0061,30.4405,5402.294,15583.898,3,0
18,1,0.695,2.098,9,8,17,59.9471,29.5696,59.9032,29.7696,12170.817,28112.752,3,1
35,12,1.741,0.708,8,5,13,59.7168,30.4167,59.9761,30.3942,28863.337,90015.123,8,5
41,18,0.717,1.396,11,9,20,59.9390,30.2390,59.9530,30.2637,2076.511,6038.585,0,0
29,7,0.830,0.875,10,8,18,60.0032,30.3532,60.0153,30.3191,2329.044,6644.234,0,0
78,27,1.453,0.954,17,9,2,59.8793,30.4607,59.8570,30.3226,8099.012,19209.567,0,0
30,7,1.111,1.329,7,10,17,59.8926,30.4700,59.9395,30.4863,5296.582,14405.871,3,0
46,26,1.075,0.809,8,8,16,59.9295,30.4631,59.9710,30.3628,7241.872,21755.156,2,0
41,19,1.302,0.730,9,8,17,59.7028,30.4127,59.9255,30.3848,24815.403,65661.206,5,2
68,40,1.473,0.733,10,5,15,59.9412,30.2683,59.9386,30.2659,311.293,934.269,1,0
36,11,1.169,0.943,8,8,16,59.9896,30.6418,59.9430,30.2749,21064.977,62794.539,3,3
51,29,1.414,0.832,10,7,17,59.8574,30.3007,59.9382,30.2407,9586.009,28799.926,3,0
23,2,0.663,1.844,9,8,17,59.8438,30.3971,59.9611,30.3323,13526.428,32276.803,3,2
27,5,0.868,1.522,8,11,19,59.9438,30.2777,59.9606,30.2918,2032.312,7558.829,1,1
55,31,0.864,0.621,9,8,17,60.0077,30.2373,59.9316,30.2991,9129.960,26603.170,1,0
29,7,1.226,1.069,9,5,14,59.8326,30.3831,59.9654,30.3407,14952.838,33601.160,4,0
34,12,1.010,1.384,10,6,16,59.9495,30.3831,59.8486,30.3205,11744.308,25891.334,1,1
68,39,1.849,0.816,14,8,22,59.9482,30.4776,60.0188,30.3291,11390.021,28547.691,1,2
19,1,0.630,3.105,8,9,17,59.9650,30.2909,59.9149,30.2948,5574.100,14611.810,2,0
50,30,1.556,1.263,7,5,12,59.7471,30.5698,59.9271,30.3044,24909.776,70366.128,10,4
66,38,1.160,0.837,11,5,16,59.8787,30.2683,59.8337,30.3171,5700.833,13539.863,1,1
32,10,0.898,1.147,9,8,17,60.0311,30.3938,60.0517,30.3262,4398.417,10971.320,0,0
72,40,1.116,0.453,14,6,20,59.9621,30.3121,59.9669,30.3118,537.787,2745.508,1,0
19,1,0.559,2.868,8,5,13,59.9843,30.4082,59.9990,30.3382,4223.790,12996.492,2,1
51,28,1.275,0.857,9,4,13,59.9856,30.3503,59.9907,29.7779,31836.650,95386.610,8,1
27,5,0.301,1.356,9,11,20,60.0178,30.3317,60.0291,30.3245,1320.440,5409.145,0,0
37,13,0.996,1.120,9,9,18,59.9508,30.2233,59.8661,30.2622,9661.002,28701.542,1,1
41,19,0.947,1.407,9,8,17,59.9689,30.3975,59.9501,30.2982,5908.789,15580.496,1,0
47,26,1.563,1.048,10,6,16,60.0354,30.3787,59.9978,30.2997,6062.409,16578.482,2,0
37,14,0.887,1.524,9,8,17,59.9682,30.2981,59.9531,30.2955,1679.089,4637.092,2,0
34,10,1.359,0.714,8,8,16,59.8536,30.0307,59.9837,30.3440,22678.449,76632.393,10,1
47,22,1.834,0.862,8,9,17,59.9348,30.2813,59.9331,30.2968,884.863,2972.747,1,0
19,1,0.575,2.938,8,8,16,60.0578,30.3241,60.0729,30.3703,3063.422,9611.702,3,2
46,23,1.667,0.934,9,5,14,60.0521,30.3190,60.0444,30.3241,906.981,3957.955,1,0
35,12,1.058,0.976,10,7,17,59.9429,30.3485,59.9465,30.3645,977.687,2461.517,0,0
72,35,1.285,0.505,9,7,16,59.9727,30.3046,59.9249,30.4174,8230.400,20681.359,4,2
35,10,1.074,1.521,7,10,17,60.0020,30.3326,60.0023,30.3467,785.194,2430.398,0,0
51,34,1.596,0.883,11,8,19,59.8539,30.4734,59.9043,30.3142,10498.901,38704.646,4,1
36,14,1.947,1.181,7,9,16,60.0120,30.2618,60.0483,30.3409,5965.657,17140.267,4,1
30,6,1.261,1.015,10,10,20,59.8360,30.4032,59.8598,30.3900,2748.631,7066.258,1,0
24,3,1.117,1.681,9,11,20,59.9050,30.2745,59.9428,30.2804,4214.309,11576.947,3,1
27,5,0.789,1.371,7,6,13,59.9862,30.4100,60.0114,30.3569,4072.114,15065.449,5,0
23,3,0.599,2.386,8,8,16,59.9318,30.3614,59.9349,30.3600,346.276,1414.275,0,0
56,30,1.891,1.157,9,5,14,59.9620,30.2937,59.9362,30.2341,4392.869,12731.583,5,0
77,34,0.866,0.876,8,5,13,59.9249,30.3419,59.9214,30.3612,1139.153,3053.446,0,0
33,11,1.427,0.933,11,8,19,59.8455,30.3394,59.9718,30.4076,14543.158,36097.737,4,1
47,25,0.932,0.852,10,10,20,59.8416,30.2385,59.9618,30.3114,13967.217,35496.745,3,1
22,2,0.519,2.025,10,9,19,59.9738,30.3087,59.9322,30.3660,5616.455,13473.323,6,0
68,42,0.984,0.890,9,10,19,59.9717,30.3134,59.9510,30.2958,2509.014,5936.032,1,1
45,21,1.119,0.732,10,9,19,60.0108,30.4112,60.0556,30.3779,5312.593,16302.120,3,0
86,46,0.945,0.834,9,9,18,59.8517,30.2190,59.8911,30.4385,13009.025,31424.968,4,1
31,8,1.070,1.534,8,4,12,59.9250,30.3828,59.9254,30.3569,1443.852,5027.130,1,0
26,4,0.993,1.421,10,8,18,59.9258,30.2906,59.9257,30.2992,480.573,1482.460,1,0
54,27,1.504,0.381,11,7,18,59.9706,30.2664,59.9426,30.2841,3274.438,10011.915,1,0
62,33,1.605,0.839,13,11,0,60.0006,30.3423,59.9843,30.3990,3637.692,12480.510,1,0
42,17,1.600,0.876,10,8,18,59.9554,30.2983,60.0003,30.3409,5527.732,13248.227,3,0
36,11,0.940,0.961,11,9,20,59.8671,30.4088,59.9667,30.2872,12990.854,32075.817,2,0
21,2,0.477,2.453,7,9,16,59.8679,30.3190,59.9032,30.3143,3931.382,8494.643,3,0
22,2,0.655,2.408,8,7,15,59.9184,30.2754,59.9338,30.3600,5012.908,11321.264,2,1
25,4,0.831,1.854,9,8,17,59.9149,30.3019,59.9318,30.3508,3305.449,7744.366,2,1
33,10,1.329,1.063,7,7,14,59.9145,30.4013,59.8564,30.3962,6459.990,17694.460,2,0
30,7,0.805,1.287,11,7,18,59.8441,30.2186,59.9006,30.2726,6968.833,15865.227,1,0
36,11,1.086,0.964,10,7,17,59.9100,30.4934,59.9413,30.2853,12105.357,30595.705,6,2
41,18,1.051,1.057,8,9,17,59.9852,30.1914,59.9035,30.2741,10184.608,35910.966,6,2
28,6,1.058,1.242,9,7,16,59.9310,30.3088,59.9527,30.2955,2519.780,6421.327,1,0
39,12,1.041,1.090,7,7,14,59.9344,30.3001,59.9327,30.3451,2510.128,5899.896,0,0
32,10,1.288,1.168,10,8,18,59.9146,30.3170,59.9473,30.3600,4356.240,11210.155,3,1
47,26,1.415,1.080,10,9,19,59.9809,30.4060,59.9336,30.3503,6100.078,15854.652,8,2
25,4,0.918,0.748,9,8,17,59.9782,30.3535,59.9846,30.2661,4912.156,12703.949,0,1
34,10,1.179,0.728,10,6,16,60.0776,30.3244,60.0300,30.3274,5288.368,14198.035,2,1
23,3,0.666,2.277,8,6,14,59.8530,30.3322,59.8715,30.3375,2071.666,4658.750,0,0
44,16,1.040,0.877,11,8,19,59.9715,30.3124,59.9603,30.3055,1309.745,3539.989,0,0
23,3,0.759,1.433,9,6,15,59.9852,30.2922,60.0356,30.4208,9083.486,22134.987,2,0
40,17,1.529,1.122,9,8,17,59.8397,30.3790,59.9780,30.3485,15471.179,35303.352,14,2
46,20,1.427,1.007,8,8,16,59.9855,30.3446,59.9328,30.3491,5866.235,13167.726,2,0
31,9,0.762,0.842,8,12,20,60.0642,30.3116,60.1109,30.4878,11071.524,30513.688,2,0
45,21,0.913,0.775,11,8,19,59.8951,30.4141,59.9610,30.2876,10171.562,24898.973,0,1
64,36,1.200,0.624,10,5,15,59.9293,30.3724,59.9584,30.4046,3698.631,10373.061,0,0
71,36,1.410,0.455,11,8,19,59.9354,30.3382,59.9322,30.3651,1537.906,4194.940,0,0
31,8,0.961,1.332,11,8,19,59.8940,30.4155,59.9589,30.2918,9982.841,24537.956,6,2
39,15,1.605,0.901,8,9,17,59.8907,30.4847,59.9285,30.3533,8450.356,21251.120,9,0
45,21,1.048,0.994,9,9,18,60.0145,30.3365,59.9476,30.4144,8607.515,21349.404,9,0
36,11,1.389,0.724,11,7,18,59.9969,30.2061,59.9607,30.3302,7989.393,20226.890,2,0
31,8,0.691,1.328,9,10,19,59.8640,30.3825,60.0156,30.3240,17166.213,37882.297,8,1
34,13,1.142,0.869,12,5,17,60.0035,30.2493,60.0143,30.3213,4178.578,12433.709,1,0
38,15,1.894,0.722,10,4,14,59.9227,30.5018,59.9247,30.3462,8672.798,23025.654,6,3
61,32,1.820,0.679,12,8,20,60.0371,30.3772,60.0220,30.3167,3759.488,11269.426,2,0
41,18,1.037,0.711,7,9,16,59.9410,30.3435,59.9697,30.4105,4908.939,13193.116,1,0
25,4,0.753,0.944,11,4,15,59.9963,29.7669,59.9969,29.7707,221.725,761.559,0,0
29,6,0.779,1.124,9,5,14,59.8482,30.1379,59.9290,30.2448,10782.535,39611.490,3,1
52,26,1.211,0.980,8,5,13,59.9814,30.3532,60.0263,30.2712,6758.620,18373.206,3,1
33,11,0.879,1.134,10,6,16,59.9362,30.3535,59.9349,30.2904,3514.265,8919.421,2,0
39,15,0.978,1.076,8,6,14,59.9303,30.2955,59.9897,30.3065,6628.634,17303.049,0,1
51,15,1.013,0.900,9,6,15,59.9398,30.3544,59.9671,30.3856,3488.901,9788.389,1,0
26,5,0.934,1.421,17,6,23,59.9291,30.4210,59.9338,30.3483,4083.015,9595.586,3,0
40,16,1.426,0.506,9,8,17,59.9323,30.3593,60.0281,30.2255,13003.037,31042.499,1,0
88,28,1.496,0.728,11,11,22,59.8683,30.3136,59.9337,30.3358,7372.317,16314.226,1,0
67,32,1.520,0.608,8,9,17,60.0092,30.2663,60.0546,30.3642,7418.326,20021.724,2,1
27,5,0.843,1.362,10,11,21,59.9419,30.3916,59.8519,30.3614,10150.296,23919.180,0,1
53,24,1.347,1.031,7,7,14,60.0342,30.3991,60.0386,30.3253,4125.606,10638.400,1,1
29,7,0.591,1.579,11,5,16,60.0512,30.3196,59.9751,30.3382,8527.396,18897.906,1,0
34,12,0.502,1.372,13,7,20,59.9944,30.4117,59.9399,30.2791,9550.364,24775.275,0,0
43,23,1.175,0.740,8,5,13,60.0077,30.4138,59.9581,30.3024,8291.001,20384.210,3,0
73,35,1.054,0.446,8,10,18,60.0292,30.4311,60.0362,30.3036,7125.683,20199.717,1,1
77,40,1.033,0.587,9,8,17,59.9010,30.4665,59.9726,30.3455,10433.766,26227.950,1,1
18,0,0.597,2.690,11,8,19,59.9528,30.3260,59.9343,30.3748,3412.397,9514.471,2,0
27,5,0.929,1.006,16,10,2,59.8488,30.1922,59.9277,30.3155,11150.479,25750.129,2,0
45,19,1.565,0.784,9,4,13,59.9283,30.3175,59.9554,30.3321,3125.403,8369.991,1,2
53,27,1.436,0.899,9,11,20,59.8537,30.0363,59.8498,30.0995,3557.279,9233.958,0,0
75,45,0.980,0.540,8,8,16,59.9208,30.4905,59.9417,30.2822,11837.448,29339.873,2,0
57,33,1.620,0.968,10,5,15,59.9248,30.4836,59.9497,30.3080,10166.622,26732.933,10,1
56,27,1.423,0.973,8,10,18,59.8352,30.2459,59.8988,30.4284,12395.460,48287.237,10,1
27,5,1.036,1.526,8,8,16,59.6839,30.4241,59.6842,30.4520,1563.515,4125.377,1,0
74,29,1.191,0.948,10,11,21,59.8493,30.3322,59.9319,30.2384,10577.531,30101.390,10,0
51,27,0.543,0.749,12,9,21,59.8546,30.3542,59.8575,30.3815,1560.058,4717.138,0,0
39,15,1.197,0.901,10,8,18,59.9875,30.3040,59.9509,30.2973,4086.282,9753.009,4,0
51,27,1.910,1.169,7,5,12,59.8571,30.2466,59.8920,30.4360,11266.057,30208.522,2,2
32,9,1.570,1.182,11,9,20,59.8622,30.3819,59.8885,30.3822,2918.172,8634.782,1,0
29,7,0.877,1.038,8,9,17,60.0162,30.4034,60.0008,30.3668,2656.931,7064.568,2,0
30,7,1.161,1.207,8,8,16,59.9145,30.4874,59.9007,30.4245,3832.708,19855.078,5,0
69,23,1.226,1.005,8,7,15,60.0088,30.2879,59.9673,30.3104,4787.573,11158.722,1,1
36,13,1.242,1.238,9,7,16,60.0020,30.2887,59.9895,30.2980,1481.721,4734.615,0,0
55,22,2.208,0.984,8,8,16,59.9424,30.2868,60.0068,30.3609,8264.618,20727.690,6,1
37,15,1.084,0.993,8,9,17,59.9243,30.2987,59.9342,30.2464,3117.476,8893.011,3,0
37,14,1.299,1.062,9,8,17,59.8981,30.4097,59.9781,30.2418,12902.913,30557.780,4,0
48,22,1.333,1.126,9,8,17,60.0224,30.3755,60.0163,30.2319,8006.122,19472.810,3,1
30,8,0.526,1.627,9,9,18,59.9868,30.3184,59.9522,30.2967,4038.430,12491.219,5,0
34,10,1.084,1.097,7,10,17,59.9995,30.4325,59.9734,30.3186,6970.129,17991.716,6,0
36,12,1.396,0.952,10,8,18,59.9299,30.2898,59.9599,30.3020,3409.706,11783.195,2,1
31,8,1.115,0.876,8,8,16,59.9540,30.4278,60.0051,30.3278,7955.722,18907.675,11,1
58,30,0.869,0.927,9,8,17,59.9331,30.2492,59.8810,30.2613,5837.626,20661.220,4,0
46,24,1.272,0.742,15,7,22,59.8468,30.2558,59.9424,30.3546,11971.405,27956.113,1,0
40,17,0.848,0.908,8,9,17,59.9490,30.2278,59.9425,30.2811,3055.725,9599.352,2,0
47,23,1.207,0.918,8,9,17,60.0173,30.3080,59.9854,30.3566,4461.356,11504.596,2,1
76,34,1.035,0.765,10,7,17,59.8605,30.3467,60.0373,30.3767,19729.867,46467.672,5,0
81,34,1.090,0.885,11,8,19,59.7068,29.9551,59.5653,30.1211,18295.390,45994.558,1,0
71,30,1.159,0.613,11,10,21,59.9382,30.2682,59.9478,30.3006,2099.393,6157.289,0,1
40,16,1.282,0.823,10,8,18,59.9092,30.3084,59.9409,30.2802,3861.009,10490.368,2,0
25,4,0.708,1.228,11,11,22,59.9297,30.4115,59.9059,30.4821,4738.458,12314.314,0,0
34,10,1.062,1.230,14,9,23,60.0510,30.3624,59.9277,30.2985,14161.215,34926.705,2,1
62,35,1.566,0.737,10,7,17,59.8368,30.3975,59.8526,30.3541,2997.271,7855.712,0,0
50,21,1.066,1.138,9,8,17,59.9102,30.2960,60.0686,30.3767,18170.279,42405.547,5,3
53,30,1.410,0.539,10,12,22,59.8574,30.1930,59.9252,30.3833,13017.242,32270.287,5,0
33,10,1.241,1.273,9,7,16,59.8648,30.3766,59.8624,30.3322,2494.354,10913.018,4,1
50,29,1.512,0.738,10,10,20,60.0396,30.3823,60.0671,30.3365,3974.903,11104.473,2,0
44,23,1.023,0.898,7,5,12,59.9559,30.4903,60.0356,30.4157,9782.309,36287.062,0,0
57,33,1.277,0.834,10,10,20,59.8543,30.1940,59.8593,30.2271,1929.641,5559.041,0,0
26,5,0.777,1.621,10,6,16,59.9133,30.2964,60.0021,30.2980,9882.072,23520.848,8,2
42,16,1.298,1.000,9,5,14,59.8494,30.4096,59.9681,30.3508,13600.414,31065.995,9,2
78,36,1.305,0.514,11,12,23,59.9615,30.3241,59.9575,30.3530,1669.661,4464.142,1,0
32,9,0.850,0.848,7,4,11,59.9019,30.2714,59.8286,30.1512,10553.493,24984.765,2,1
57,24,1.235,0.639,8,7,15,59.9215,30.3478,59.9303,30.3131,2171.833,6464.948,0,0
40,18,0.794,1.147,10,9,19,59.9888,30.1980,60.0061,30.3292,7543.101,19053.263,3,2
52,31,1.469,0.746,8,5,13,59.8701,30.4391,59.9350,30.3011,10545.037,26547.477,5,0
64,41,1.149,0.936,8,10,18,59.9491,30.2272,59.9848,30.2562,4287.376,25326.409,5,0
28,6,1.139,1.497,9,11,20,59.8710,30.3914,59.9267,30.3086,7720.710,20470.717,6,1
59,41,1.107,0.764,9,6,15,59.8550,30.2768,59.8985,30.4161,9159.941,28407.206,1,0
77,46,1.352,1.047,10,8,18,59.8688,30.2650,59.9882,30.2580,13277.452,36133.655,9,2
52,29,1.261,0.791,14,9,23,59.9876,30.1992,59.9065,30.2179,9079.446,41670.246,6,2
47,18,1.341,1.009,7,9,16,59.9100,30.3176,60.0077,30.3591,11110.853,26068.154,4,2
35,11,1.277,0.969,10,8,18,59.8530,30.3360,60.0169,30.3226,18241.419,39003.649,4,1
21,2,0.731,2.684,9,4,13,60.0535,30.3502,60.0729,30.3707,2443.288,10267.302,1,0
36,14,1.277,1.172,8,8,16,59.8449,30.3382,60.0365,30.4178,21753.413,82791.864,14,1
44,20,1.016,1.006,10,5,15,59.9427,30.3774,59.8885,30.3857,6045.988,19388.594,4,0
42,16,0.787,0.815,10,11,21,60.0058,30.4066,60.0371,30.3663,4140.909,10425.249,2,0
47,16,1.077,0.656,7,5,12,59.9157,30.3553,59.9328,30.3437,2010.750,5372.106,1,0
26,4,1.185,1.563,9,6,15,59.8499,30.3554,59.9356,30.2237,12029.197,33617.542,11,1
61,36,0.980,0.884,9,9,18,59.7241,30.4228,59.8390,30.2677,15445.158,41747.605,1,1
25,3,0.355,1.715,10,6,16,59.9172,30.4660,59.9256,30.3576,6114.055,17096.878,2,1
71,41,1.022,0.836,8,6,14,59.8574,30.2153,59.9311,30.3583,11431.499,26130.631,7,0
69,35,1.320,1.100,8,8,16,59.9630,30.3050,59.9636,30.3517,2602.609,7703.792,0,0
39,13,1.350,1.138,8,8,16,59.9196,30.2866,59.9493,30.3761,5981.370,14267.760,4,2
46,23,1.068,0.668,8,7,15,59.9057,30.2752,59.8658,30.3205,5106.489,15840.917,2,0
30,8,1.167,1.019,9,5,14,59.9269,30.2968,59.9311,30.3559,3326.662,7686.195,1,0
32,9,1.040,1.071,9,9,18,59.8823,30.4208,59.9128,30.3520,5122.542,16106.192,3,1
55,26,1.417,0.730,14,11,1,60.0416,30.3456,60.0371,30.4113,3681.955,9167.185,2,0
19,1,0.450,2.790,9,6,15,60.0242,30.4180,59.9737,30.3176,7910.924,19964.043,5,1
55,33,1.354,0.827,10,6,16,59.9899,30.3298,59.9883,30.2918,2120.360,6431.987,1,1
66,37,1.075,0.878,9,10,19,59.8438,30.3277,59.8641,30.4170,5475.409,13942.981,2,0
46,29,1.180,0.563,8,8,16,60.0127,30.6212,59.9763,30.4420,10758.477,30800.988,0,1
48,23,1.571,0.816,9,11,20,59.8346,30.3985,59.8411,30.2564,7970.119,18533.538,3,1
38,16,1.157,0.879,8,8,16,60.0039,30.2483,60.0430,30.3188,5855.465,17164.036,1,0
39,17,1.307,0.991,9,6,15,59.8322,30.1734,59.8750,30.3308,9998.742,26765.661,5,3
58,33,1.239,0.974,7,7,14,59.9422,30.3406,59.9658,30.2629,5058.213,13873.669,2,1
39,17,1.389,1.054,9,8,17,59.8596,30.3456,59.9744,30.3991,13110.044,32788.566,5,1
39,14,1.738,1.146,12,8,20,60.0081,30.4175,59.9504,30.4961,7768.939,19310.124,0,0
65,48,1.584,0.787,10,4,14,60.0143,30.2393,60.0253,30.3133,4287.114,11481.376,5,1
20,1,0.612,3.160,7,7,14,60.0330,30.3392,60.0144,30.3949,3726.177,10077.168,2,0
33,9,0.947,0.718,11,11,22,59.9131,30.4604,60.0158,30.3153,13988.901,33884.423,4,0
49,25,0.992,0.994,8,8,16,60.0160,30.3357,59.9997,30.3405,1828.727,5572.801,0,0
36,15,0.990,0.849,7,7,14,60.0498,30.3241,60.0187,30.4056,5701.264,15010.494,0,1
59,34,1.675,0.445,11,8,19,59.9874,30.1941,60.0110,30.3257,7773.282,20519.433,0,0
26,4,0.907,1.549,9,8,17,59.9551,30.2215,60.0038,30.3449,8743.080,27871.549,4,2
26,4,0.555,1.523,9,5,14,59.9136,30.3079,59.9269,30.3096,1477.837,3471.979,2,0
50,33,1.999,0.892,8,6,14,60.0618,30.3136,59.9585,30.3013,11513.971,26029.066,8,1
43,19,1.516,0.869,13,6,19,60.0132,30.4296,59.9623,30.3185,8378.033,21713.519,0,0
54,23,1.442,0.892,17,7,0,59.9316,30.3142,59.9394,30.2826,1961.997,6208.744,1,0
43,18,1.494,0.943,9,8,17,59.9998,30.6794,59.9506,30.4987,11444.033,38451.247,6,2
24,3,0.682,1.910,9,10,19,59.8345,30.5127,59.9383,30.2830,17243.683,39940.461,7,1
41,20,1.552,0.654,10,10,20,59.9712,30.3100,60.0389,30.3192,7537.909,17790.052,3,1
30,8,1.340,1.125,10,6,16,60.0289,30.4309,60.0312,30.4180,756.296,2337.896,1,0
79,42,1.159,0.598,11,7,18,59.8714,30.4671,59.9322,30.3591,9056.308,23343.196,1,0
35,9,1.190,0.924,11,5,16,59.8599,29.9321,59.8837,29.8921,3469.655,9215.043,0,0
29,6,0.748,1.229,10,7,17,60.0201,30.2435,60.0139,30.3223,4432.770,11446.043,1,0
61,33,1.471,0.795,10,11,21,59.9399,30.2776,59.9571,30.3022,2351.627,7279.246,2,0
31,8,1.118,1.079,9,9,18,60.0297,30.4310,59.9349,30.3484,11501.606,27807.882,13,1
38,16,1.441,0.893,9,9,18,59.9983,30.3546,60.0091,30.3874,2182.308,6558.438,1,0
38,13,0.994,0.772,8,8,16,60.0078,30.2419,60.0021,30.2972,3138.576,7502.939,2,0
46,19,1.363,1.122,9,8,17,59.8759,30.3318,59.9951,30.3278,13258.892,30055.766,11,1
76,36,1.381,0.910,10,8,18,59.9538,30.3354,59.9666,30.3072,2118.308,5119.419,1,0
25,4,0.478,1.366,7,9,16,60.0591,30.3159,60.0061,30.3267,5916.767,12276.561,3,0
53,32,1.258,0.550,8,11,19,59.9967,30.2824,60.0356,30.2578,4538.387,11661.382,1,1
41,17,1.066,0.878,10,8,18,59.9374,30.3562,59.9450,30.3552,842.592,3024.757,1,0
35,14,0.976,1.026,9,7,16,59.9994,30.1365,60.0096,30.2402,5873.257,20625.780,2,2
29,6,1.164,1.539,9,7,16,60.0522,30.3386,60.0474,30.4456,5964.327,17667.654,3,0
70,37,1.401,0.742,9,11,20,59.9610,30.3172,59.9971,30.3529,4475.979,11984.497,3,0
32,8,0.774,1.374,9,5,14,59.9541,30.3021,59.9340,30.3144,2328.332,6538.768,0,0
74,49,1.197,0.597,9,7,16,59.9395,30.4771,59.9659,30.3882,5753.056,14664.455,3,0
42,17,1.122,0.866,10,8,18,59.9246,30.2886,59.9410,30.2774,1924.561,5579.843,1,0
59,26,1.263,0.717,9,6,15,60.0431,30.3546,59.9988,30.3648,4956.845,12747.691,5,1
66,38,1.208,0.881,9,7,16,59.9914,30.3063,60.0148,30.3313,2955.728,7638.753,2,1
59,34,1.478,0.944,9,6,15,59.9046,30.4769,59.9479,30.3760,7405.616,19844.646,0,0
66,30,1.663,0.659,8,8,16,60.0122,30.2713,59.9475,30.4510,12316.514,29863.431,2,0
38,13,0.908,0.877,9,8,17,59.9269,30.4146,59.9321,30.3508,3602.632,8662.688,0,1
49,27,1.144,0.719,14,9,23,59.9306,30.2500,59.9241,30.3772,7124.540,18090.986,1,0
45,24,1.188,1.000,7,10,17,59.9437,30.3516,59.9901,30.2926,6117.698,14799.163,1,0
45,24,1.345,0.818,16,6,22,59.9322,30.3421,60.0141,30.3244,9164.743,21120.615,4,2
27,6,1.190,1.249,13,7,20,59.9566,30.4284,60.0384,30.4336,9103.179,20397.139,4,1
21,2,0.615,2.625,8,8,16,59.9283,30.3145,59.8984,30.4174,6635.075,17292.680,3,1
43,20,1.376,1.048,8,12,20,59.9596,30.3113,59.9487,30.3066,1233.884,4288.335,1,0
20,1,0.495,2.301,10,6,16,59.8351,30.2181,59.9134,30.3133,10194.125,25401.032,3,1
39,13,1.391,0.909,8,6,14,60.0314,30.2280,59.9335,30.3643,13262.498,30876.339,4,2
30,8,1.065,2.054,10,11,21,60.0022,30.3601,59.9895,30.2843,4445.736,14001.627,3,1
40,19,0.784,0.734,8,7,15,59.9433,30.3589,59.9600,30.4642,6148.777,16054.845,0,0
59,26,0.976,0.770,10,11,21,60.0003,30.3942,59.9897,30.3343,3533.792,8669.344,1,0
61,35,1.185,1.051,8,7,15,59.8604,30.3792,59.8510,30.3906,1218.603,3422.710,1,0
43,17,1.459,1.095,8,4,12,59.9210,30.4997,59.9499,30.4239,5303.418,15340.520,2,0
74,35,1.122,0.847,11,11,22,59.8708,30.2506,59.8792,30.2548,962.293,3359.052,0,0
75,40,1.340,0.608,8,9,17,59.8619,30.3014,59.8368,30.3356,3382.299,8678.329,2,0
34,11,1.299,1.166,10,7,17,59.8790,30.4034,59.9444,30.2653,10590.457,29254.673,6,0
31,9,1.388,1.348,9,11,20,59.9649,30.4105,60.0159,30.3320,7162.076,18536.053,6,3
70,33,1.216,0.877,10,9,19,59.8986,30.4104,60.0406,30.3258,16476.946,38405.661,3,0
23,2,0.445,1.080,9,7,16,60.0242,30.3802,59.9807,30.3252,5727.851,13911.957,1,0
26,4,0.518,1.742,7,5,12,59.9084,30.4719,59.9231,30.3763,5574.295,15762.227,3,0
29,6,0.948,1.190,9,7,16,59.9670,30.3048,59.9452,30.4977,11009.450,27968.226,5,0
48,26,1.448,1.037,8,7,15,59.9597,30.3080,59.9502,30.3032,1089.017,2985.471,1,0
40,15,0.993,1.001,7,10,17,59.9406,30.2627,59.9837,30.2180,5393.901,25884.191,7,1
44,18,1.248,0.959,7,7,14,59.8440,30.2285,59.9208,30.2976,9376.351,21215.438,2,1
47,21,1.732,1.014,7,11,18,60.1157,30.3474,60.0674,30.3931,5940.187,14991.575,1,0
19,1,0.569,2.767,9,9,18,60.0531,30.3593,60.0002,30.3802,6003.553,14931.943,6,0
26,4,0.438,1.408,8,7,15,59.9547,30.2230,59.9876,30.2974,5527.366,21530.001,2,0
45,20,1.160,0.529,10,8,18,59.8085,30.5860,59.9394,30.4142,17433.685,42187.780,0,1
27,5,1.041,1.522,10,12,22,59.8728,30.2587,59.8970,30.4209,9440.756,28602.908,3,1
85,35,1.391,0.688,8,8,16,59.9130,30.3011,59.9436,30.3232,3615.826,8597.132,1,0
25,4,0.852,2.067,12,9,21,59.8484,30.3333,59.9506,30.3052,11481.511,26140.552,9,0
64,46,1.152,0.699,7,5,12,59.9172,30.2821,60.0153,30.3212,11124.592,26865.532,2,2
28,6,0.917,1.527,7,7,14,59.9770,30.2891,60.0002,30.2989,2640.875,7447.313,1,0
58,36,1.338,0.995,10,10,20,59.9510,30.7048,59.9297,30.2410,25944.149,60632.861,7,2
56,35,1.035,0.739,13,9,22,60.0357,30.4277,60.0392,30.4287,393.298,1447.720,0,0
